категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Арматура,АРМАТУРА,кл А3 35ГС,Арматура рифленая А3 6мм 35ГС,"Арматура рифленая А3 6мм 35ГС, марка стали кл А3 35ГС",6,51990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 35гс;6;рифленая;а3;6мм;35гс,кл А3 35ГС,6,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 35ГС,Арматура рифленая А3 8мм 35ГС,"Арматура рифленая А3 8мм 35ГС, марка стали кл А3 35ГС",8,53990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 35гс;8;рифленая;а3;8мм;35гс,кл А3 35ГС,8,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 35ГС,Арматура рифленая А3 28мм 35ГС,"Арматура рифленая А3 28мм 35ГС, марка стали кл А3 35ГС",28,49990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 35гс;28;32;рифленая;а3;28мм;35гс,кл А3 35ГС,28 ; 32,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 8мм А400, 500","Арматура рифленая А3 8мм А400, 500, марка стали кл А3 А400;500",8,51990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;8;рифленая;а3;8мм;а400,кл А3 А400;500,8,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 10мм А400, 500","Арматура рифленая А3 10мм А400, 500, марка стали кл А3 А400;500",10,49990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;10;рифленая;а3;10мм;а400,кл А3 А400;500,10,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 12мм А400, 500","Арматура рифленая А3 12мм А400, 500, марка стали кл А3 А400;500",12,47990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;12;рифленая;а3;12мм;а400,кл А3 А400;500,12,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 14мм А400, 500","Арматура рифленая А3 14мм А400, 500, марка стали кл А3 А400;500",14,47490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;14;16;18;рифленая;а3;14мм;а400,кл А3 А400;500,14 ; 16; 18,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 20мм А400, 500","Арматура рифленая А3 20мм А400, 500, марка стали кл А3 А400;500",20,47490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;20;рифленая;а3;20мм;а400,кл А3 А400;500,20,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 22мм А400, 500","Арматура рифленая А3 22мм А400, 500, марка стали кл А3 А400;500",22,47990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;22;рифленая;а3;22мм;а400,кл А3 А400;500,22,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 25мм А400, 500","Арматура рифленая А3 25мм А400, 500, марка стали кл А3 А400;500",25,47490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;25;рифленая;а3;25мм;а400,кл А3 А400;500,25,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500,"Арматура рифленая А3 28мм А400, 500","Арматура рифленая А3 28мм А400, 500, марка стали кл А3 А400;500",28,47490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500;28;32;36;40;рифленая;а3;28мм;а400,кл А3 А400;500,28 ; 32; 36; 40,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 6м,"Арматура рифленая А3 6мм А400, 500 6м","Арматура рифленая А3 6мм А400, 500 6м, марка стали кл А3 А400;500 6м",6,51990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 6м;6;8;рифленая;а3;6мм;а400;500;6м,кл А3 А400;500 6м,6 ; 8,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 6м,"Арматура рифленая А3 10мм А400, 500 6м","Арматура рифленая А3 10мм А400, 500 6м, марка стали кл А3 А400;500 6м",10,50490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 6м;10;рифленая;а3;10мм;а400;500;6м,кл А3 А400;500 6м,10,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 6м,"Арматура рифленая А3 12мм А400, 500 6м","Арматура рифленая А3 12мм А400, 500 6м, марка стали кл А3 А400;500 6м",12,48490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 6м;12;рифленая;а3;12мм;а400;500;6м,кл А3 А400;500 6м,12,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 6м,"Арматура рифленая А3 14мм А400, 500 6м","Арматура рифленая А3 14мм А400, 500 6м, марка стали кл А3 А400;500 6м",14,47990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 6м;14;16;рифленая;а3;14мм;а400;500;6м,кл А3 А400;500 6м,14 ; 16,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 н/д,"Арматура рифленая А3 10мм А400, 500 н/д","Арматура рифленая А3 10мм А400, 500 н/д, марка стали кл А3 А400;500 н/д",10,43490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 н/д;10;рифленая;а3;10мм;а400;500;н/д,кл А3 А400;500 н/д,10,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 н/д,"Арматура рифленая А3 12мм А400, 500 н/д","Арматура рифленая А3 12мм А400, 500 н/д, марка стали кл А3 А400;500 н/д",12,40990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 н/д;12;рифленая;а3;12мм;а400;500;н/д,кл А3 А400;500 н/д,12,ГОСТ 5781-82,т
Арматура,АРМАТУРА,кл А3 А400;500 н/д,"Арматура рифленая А3 16мм А400, 500 н/д","Арматура рифленая А3 16мм А400, 500 н/д, марка стали кл А3 А400;500 н/д",16,40490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ARMATURA/img.jpg,сортовой прокат;арматура;кл а3 а400;500 н/д;16;рифленая;а3;16мм;а400;500;н/д,кл А3 А400;500 н/д,16,ГОСТ 5781-82,т
