категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Швеллер,ШВЕЛЛЕР,27,Швеллер 27,"Швеллер 27, сталь Ст3",,108900,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;27;27,27,27,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,30,Швеллер 30,"Швеллер 30, сталь Ст3",,109800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;30;30,30,30,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,40,Швеллер 40,"Швеллер 40, сталь Ст3",,112500,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;40;40,40,40,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,40,Швеллер 40,"Швеллер 40, сталь Ст3",,112500,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;40;40,40,40,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,6.5,Швеллер 6,"Швеллер 6, сталь Ст3",,76400,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;6.5;6.5,6.5,6.5,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,6.5 6м,Швеллер 6,"Швеллер 6, сталь Ст3",,76400,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;6.5 6м;6.5,6.5 6м,6.5,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,8,Швеллер 8,"Швеллер 8, сталь Ст3",,78100,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;8;8,8,8,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,8 6м,Швеллер 8,"Швеллер 8, сталь Ст3",,78100,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,профнастил;швеллер;8 6м;8,8 6м,8,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР НИЗКОЛЕГИР,40,Швеллер 40 низколегированный,"Швеллер 40 низколегированный, сталь Ст3",,117300,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_НИЗКОЛЕГИР/швеллер_низколегир.webp,профнастил;швеллер низколегир;40;швеллер;низколегированный;40,40,40,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,50x40,Швеллер гнутый 50x40x3 мм,"Швеллер гнутый 50x40x3 мм, сталь Ст3",3,67200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;50x40;3;швеллер;гнутый;50x40x3;мм,50x40,3,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,60x32,Швеллер гнутый 60x32x4 мм,"Швеллер гнутый 60x32x4 мм, сталь Ст3",4,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;60x32;4;швеллер;гнутый;60x32x4;мм,60x32,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,65x40,Швеллер гнутый 65x40x4 мм,"Швеллер гнутый 65x40x4 мм, сталь Ст3",4,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;65x40;4;швеллер;гнутый;65x40x4;мм,65x40,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x32,Швеллер гнутый 80x32x4 мм,"Швеллер гнутый 80x32x4 мм, сталь Ст3",4,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x32;4;швеллер;гнутый;80x32x4;мм,80x32,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x32,Швеллер гнутый 80x32x4 мм,"Швеллер гнутый 80x32x4 мм, сталь Ст3",4,67200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x32;4;швеллер;гнутый;80x32x4;мм,80x32,4,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x40,Швеллер гнутый 80x40x3 мм,"Швеллер гнутый 80x40x3 мм, сталь Ст3",3,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x40;3;швеллер;гнутый;80x40x3;мм,80x40,3,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x50,Швеллер гнутый 80x50x4 мм,"Швеллер гнутый 80x50x4 мм, сталь Ст3",4,67200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x50;4;швеллер;гнутый;80x50x4;мм,80x50,4,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x60,Швеллер гнутый 80x60x3 мм,"Швеллер гнутый 80x60x3 мм, сталь Ст3",3,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x60;3;4;швеллер;гнутый;80x60x3;мм,80x60,3 ; 4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x60,Швеллер гнутый 80x60x4 мм,"Швеллер гнутый 80x60x4 мм, сталь Ст3",4,67200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x60;4;швеллер;гнутый;80x60x4;мм,80x60,4,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,100x50,Швеллер гнутый 100x50x3 мм,"Швеллер гнутый 100x50x3 мм, сталь Ст3",3,67200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;100x50;3;швеллер;гнутый;100x50x3;мм,100x50,3,ГОСТ 8278-83,теор.т
