категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Изделия и проектные позиции,Газгольдерная,290,Газгольдерная 1350 290,"Газгольдерная марки 290, размер 1350",1350,65450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;290;1350,290,1350,,1190
Изделия и проектные позиции,Газгольдерная,300,Газгольдерная 1790 300,"Газгольдерная марки 300, размер 1790",1790,86900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;300;1790,300,1790,,1580
Изделия и проектные позиции,Газгольдерная,310,Газгольдерная 1790 310,"Газгольдерная марки 310, размер 1790",1790,86900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;310;1790,310,1790,,1580
Изделия и проектные позиции,Газгольдерная,320,Газгольдерная 1790 320,"Газгольдерная марки 320, размер 1790",1790,86900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;320;1790,320,1790,,1580
Изделия и проектные позиции,Газгольдерная,330,Газгольдерная 1790 330,"Газгольдерная марки 330, размер 1790",1790,86900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;330;1790,330,1790,,1580
Изделия и проектные позиции,Газгольдерная,340,Газгольдерная 1790 340,"Газгольдерная марки 340, размер 1790",1790,86900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;340;1790,340,1790,,1580
Изделия и проектные позиции,Газгольдерная,350,Газгольдерная 2300 350,"Газгольдерная марки 350, размер 2300",2300,110000,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;350;2300,350,2300,,2000
Изделия и проектные позиции,Газгольдерная,360,Газгольдерная 2300 360,"Газгольдерная марки 360, размер 2300",2300,110000,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;360;2300,360,2300,,2000
Изделия и проектные позиции,Газгольдерная,370,Газгольдерная 2300 370,"Газгольдерная марки 370, размер 2300",2300,110000,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;370;2300,370,2300,,2000
Изделия и проектные позиции,Газгольдерная,380,Газгольдерная 2300 380,"Газгольдерная марки 380, размер 2300",2300,110000,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;380;2300,380,2300,,2000
Изделия и проектные позиции,Газгольдерная,390,Газгольдерная 2300 390,"Газгольдерная марки 390, размер 2300",2300,110000,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;390;2300,390,2300,,2000
Изделия и проектные позиции,Газгольдерная,400,Газгольдерная 2860 400,"Газгольдерная марки 400, размер 2860",2860,129250,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;400;2860,400,2860,,2350
