категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 159x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 159 12Х18Н10Т 90° 159x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 159x4.5 импорт, размер 159",159,7538,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 159x4.5 импорт;159","12Х18Н10Т 90° 159x4.5 импорт",159,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 159x6 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 159 12Х18Н10Т 90° 159x6 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 159x6 импорт, размер 159",159,6817,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 159x6 импорт;159","12Х18Н10Т 90° 159x6 импорт",159,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 168x6 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 168 12Х18Н10Т 90° 168x6 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 168x6 импорт, размер 168",168,7159,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 168x6 импорт;168","12Х18Н10Т 90° 168x6 импорт",168,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 219x10 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 219 12Х18Н10Т 90° 219x10 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 219x10 импорт, размер 219",219,28648,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 219x10 импорт;219","12Х18Н10Т 90° 219x10 импорт",219,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 219x6 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 219 12Х18Н10Т 90° 219x6 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 219x6 импорт, размер 219",219,12153,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 219x6 импорт;219","12Х18Н10Т 90° 219x6 импорт",219,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 219x8 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 219 12Х18Н10Т 90° 219x8 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 219x8 импорт, размер 219",219,15643,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 219x8 импорт;219","12Х18Н10Т 90° 219x8 импорт",219,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 26.9x3.2 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 26.9 12Х18Н10Т 90° 26.9x3.2 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 26.9x3.2 импорт, размер 26.9",26.9,248,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 26.9x3.2 импорт;26;9","12Х18Н10Т 90° 26.9x3.2 импорт",26.9,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 32x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 32 12Х18Н10Т 90° 32x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 32x3 импорт, размер 32",32,271,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 32x3 импорт;32","12Х18Н10Т 90° 32x3 импорт",32,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 38x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 38 12Х18Н10Т 90° 38x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 38x3 импорт, размер 38",38,330,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 38x3 импорт;38","12Х18Н10Т 90° 38x3 импорт",38,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 45x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 45 12Х18Н10Т 90° 45x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 45x3 импорт, размер 45",45,490,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 45x3 импорт;45","12Х18Н10Т 90° 45x3 импорт",45,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 57x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 57 12Х18Н10Т 90° 57x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 57x3 импорт, размер 57",57,657,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 57x3 импорт;57","12Х18Н10Т 90° 57x3 импорт",57,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 57x3.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 57 12Х18Н10Т 90° 57x3.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 57x3.5 импорт, размер 57",57,676,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 57x3.5 импорт;57","12Х18Н10Т 90° 57x3.5 импорт",57,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 57x4.5","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 57 12Х18Н10Т 90° 57x4.5","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 57x4.5, размер 57",57,1010,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 57x4.5;57","12Х18Н10Т 90° 57x4.5",57,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 57x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 57 12Х18Н10Т 90° 57x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 57x4.5 импорт, размер 57",57,694,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 57x4.5 импорт;57","12Х18Н10Т 90° 57x4.5 импорт",57,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 57x5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 57 12Х18Н10Т 90° 57x5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 57x5 импорт, размер 57",57,774,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 57x5 импорт;57","12Х18Н10Т 90° 57x5 импорт",57,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 76x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 76 12Х18Н10Т 90° 76x3 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 76x3 импорт, размер 76",76,865,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 76x3 импорт;76","12Х18Н10Т 90° 76x3 импорт",76,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 76x3.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 76 12Х18Н10Т 90° 76x3.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 76x3.5 импорт, размер 76",76,1074,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 76x3.5 импорт;76","12Х18Н10Т 90° 76x3.5 импорт",76,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 76x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 76 12Х18Н10Т 90° 76x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 76x4.5 импорт, размер 76",76,1184,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 76x4.5 импорт;76","12Х18Н10Т 90° 76x4.5 импорт",76,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 76x5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 76 12Х18Н10Т 90° 76x5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 76x5 импорт, размер 76",76,1454,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 76x5 импорт;76","12Х18Н10Т 90° 76x5 импорт",76,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 89x4 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 89 12Х18Н10Т 90° 89x4 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 89x4 импорт, размер 89",89,1727,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 89x4 импорт;89","12Х18Н10Т 90° 89x4 импорт",89,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 89x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 89 12Х18Н10Т 90° 89x4.5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 89x4.5 импорт, размер 89",89,1542,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 89x4.5 импорт;89","12Х18Н10Т 90° 89x4.5 импорт",89,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т 90° 89x5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 89 12Х18Н10Т 90° 89x5 импорт","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т 90° 89x5 импорт, размер 89",89,1755,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т 90° 89x5 импорт;89","12Х18Н10Т 90° 89x5 импорт",89,,шт
"Инженерные системы","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД","12Х18Н10Т П90° 108x5","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД 108 12Х18Н10Т П90° 108x5","ДЕТАЛИ ТРУБОПРОВОДОВ - ОТВОД марки 12Х18Н10Т П90° 108x5, размер 108",108,3785,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ДЕТАЛИ_ТРУБОПРОВОДОВ___ОТВОД/img.webp,"трубы;детали трубопроводов - отвод;12х18н10т п90° 108x5;108","12Х18Н10Т П90° 108x5",108,,шт
Трубы,"ТРУБЫ ЭЛЕКТРОСВАРНЫЕ ПРЯМОУГ",40x20,"ТРУБЫ ЭЛЕКТРОСВАРНЫЕ ПРЯМОУГ 2 40x20","ТРУБЫ ЭЛЕКТРОСВАРНЫЕ ПРЯМОУГ марки 40x20, размер 2",2,102,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/ТРУБЫ/ТРУБЫ_ЭЛЕКТРОСВАРНЫЕ_ПРЯМОУГ/img.jpg,"трубы;трубы электросварные прямоуг;40x20;2",40x20,2,,м
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.11 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.11",0.11,594,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;11",12Х18Н10Т,0.11,,кг
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.13 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.13 ; 0.14; 0.16",0.13,573,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;13;14;16",12Х18Н10Т,"0.13 ; 0.14; 0.16",,кг
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.2 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.2",0.2,460,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;2",12Х18Н10Т,0.2,,кг
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.22 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.22",0.22,454,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;22",12Х18Н10Т,0.22,,кг
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.24 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.24",0.24,438,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;24",12Х18Н10Т,0.24,,кг
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.25 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.25",0.25,430,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;25",12Х18Н10Т,0.25,,кг
"Нержавеющая сталь","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ",12Х18Н10Т,"ПРОВОЛОКА НЕРЖАВЕЮЩАЯ 0.28 12Х18Н10Т","ПРОВОЛОКА НЕРЖАВЕЮЩАЯ марки 12Х18Н10Т, размер 0.28",0.28,418,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/НЕРЖАВЕЮЩАЯ_СТАЛЬ/ПРОВОЛКА_НЕРЖАВЕЮЩАЯ/img.webp,"трубы;проволока нержавеющая;12х18н10т;28",12Х18Н10Т,0.28,,кг
