категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,38Х2МЮА,Круг стальной конструкционный 250 мм 38Х2МЮА,Круг стальной конструкционный 250 мм 38Х2МЮА,250,129990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;38х2мюа;250;круг;стальной;конструкционный;мм,38Х2МЮА,250,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 12 мм 40Х,Круг стальной конструкционный 12 мм 40Х,12,59990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;12;круг;стальной;конструкционный;мм,40Х,12,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 14 мм 40Х,Круг стальной конструкционный 14 мм 40Х,14,51990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;14;16;18;20;22;24;26;30;32;34;35;36;38;40;42;45;48;50;52;60;65;70;75;80;круг;стальной;конструкционный;мм,40Х,14 ; 16; 18; 20; 22; 24; 26; 30; 32; 34; 35; 36; 38; 40; 42; 45; 48; 50; 52; 60; 65; 70; 75; 80,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 85 мм 40Х,Круг стальной конструкционный 85 мм 40Х,85,54990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;85;90;95;100;круг;стальной;конструкционный;мм,40Х,85 ; 90; 95; 100,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 120 мм 40Х,Круг стальной конструкционный 120 мм 40Х,120,57990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;120;130;140;160;170;180;круг;стальной;конструкционный;мм,40Х,120 ; 130; 140; 160; 170; 180,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 200 мм 40Х,Круг стальной конструкционный 200 мм 40Х,200,69990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;200;круг;стальной;конструкционный;мм,40Х,200,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 220 мм 40Х,Круг стальной конструкционный 220 мм 40Х,220,72990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;220;круг;стальной;конструкционный;мм,40Х,220,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 250 мм 40Х,Круг стальной конструкционный 250 мм 40Х,250,78990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;250;круг;стальной;конструкционный;мм,40Х,250,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 260 мм 40Х,Круг стальной конструкционный 260 мм 40Х,260,89990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;260;круг;стальной;конструкционный;мм,40Х,260,ГОСТ 2590-2006,т
Сортовой прокат,СТАЛЬ СОРТ КОНСТР КРУГ,40Х,Круг стальной конструкционный 280 мм 40Х,Круг стальной конструкционный 280 мм 40Х,280,94990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/STAL_SORT_KONSTR_KRUG/img.png,листовой прокат;сталь сорт констр круг;40х;280;290;круг;стальной;конструкционный;мм,40Х,280 ; 290,ГОСТ 2590-2006,т
